800
0.461 0.869 1 1 
1.278 -1.688 1 0 
-0.476 -0.650 1 1 
1.742 3.125 0 0 
4.775 -3.111 0 0 
-2.557 -4.737 0 0 
-0.210 0.499 1 1 
-0.000 0.778 1 1 
-0.098 -2.255 1 0 
-1.461 -2.316 1 0 
-0.882 -0.383 1 1 
-3.799 -4.029 0 0 
-1.217 -0.046 1 0 
-3.361 2.269 0 0 
-3.936 1.860 0 0 
-0.636 0.388 1 1 
-0.592 -0.990 1 1 
-2.980 0.581 0 0 
4.982 1.908 0 0 
-0.250 0.175 1 1 
-2.170 1.994 1 0 
0.428 -2.223 1 0 
-0.871 -3.818 0 0 
1.908 1.370 1 0 
-4.715 -2.295 0 0 
-0.061 1.575 1 0 
-2.990 1.758 0 0 
-3.719 1.689 0 0 
-0.249 -2.355 1 0 
0.998 0.635 1 1 
0.488 -0.629 1 1 
0.974 -0.441 1 1 
3.219 -4.714 0 0 
-0.290 0.755 1 1 
0.596 0.971 1 1 
2.503 0.780 1 0 
-0.805 0.068 1 1 
2.057 -0.743 1 0 
-1.034 -4.621 0 0 
-2.917 -0.307 1 0 
-0.115 -3.443 0 0 
-0.326 0.105 1 1 
0.472 0.676 1 1 
2.172 -4.074 0 0 
3.860 -2.572 0 0 
0.231 -0.914 1 1 
0.060 0.469 1 1 
0.420 -0.980 1 1 
2.488 0.020 1 0 
-0.474 -2.696 1 0 
-2.549 -2.782 0 0 
-0.816 -0.874 1 1 
-1.177 -2.431 1 0 
-1.404 2.924 0 0 
0.434 -0.500 1 1 
-0.138 -0.948 1 1 
-1.124 3.700 0 0 
-0.769 1.886 1 0 
0.464 0.635 1 1 
-2.414 1.287 1 0 
4.382 1.865 0 0 
2.122 3.835 0 0 
-0.174 1.106 1 0 
0.938 2.516 1 0 
2.686 -1.232 1 0 
-2.432 1.061 1 0 
3.892 -4.197 0 0 
-2.366 -0.801 1 0 
0.677 2.171 1 0 
-0.499 0.408 1 1 
2.458 -0.593 1 0 
0.586 3.748 0 0 
2.141 -0.751 1 0 
-1.961 2.130 1 0 
-1.160 0.452 1 0 
-0.226 -0.001 1 1 
2.049 -2.786 0 0 
2.283 0.172 1 0 
0.389 1.000 1 1 
3.893 1.982 0 0 
4.904 -0.553 0 0 
-2.154 4.162 0 0 
1.208 -0.655 1 0 
-0.797 -0.793 1 1 
1.303 -1.579 1 0 
4.305 -3.326 0 0 
-3.928 3.980 0 0 
4.607 -0.281 0 0 
-1.818 0.402 1 0 
3.430 3.518 0 0 
3.469 4.052 0 0 
-0.769 -2.258 1 0 
2.343 -1.539 1 0 
2.175 -1.720 1 0 
-3.960 -2.341 0 0 
-0.575 0.054 1 1 
3.566 -0.401 0 0 
3.206 2.370 0 0 
0.652 -0.059 1 1 
-0.588 -0.599 1 1 
-4.712 2.752 0 0 
-1.791 -4.843 0 0 
-4.231 -4.797 0 0 
-0.253 -2.179 1 0 
0.439 -1.480 1 0 
-4.722 -4.449 0 0 
0.529 -0.187 1 1 
0.565 0.056 1 1 
0.522 0.223 1 1 
-3.478 -0.905 0 0 
2.985 0.154 1 0 
3.021 1.793 0 0 
-3.755 4.493 0 0 
2.826 -4.579 0 0 
0.152 -1.983 1 0 
-3.219 3.625 0 0 
1.219 -0.798 1 0 
2.030 0.984 1 0 
0.414 -4.242 0 0 
-0.431 -2.313 1 0 
1.031 -3.892 0 0 
3.611 4.928 0 0 
0.266 -0.018 1 1 
3.641 -2.407 0 0 
-0.247 -0.176 1 1 
1.430 0.568 1 0 
0.208 -0.891 1 1 
-0.557 0.578 1 1 
-0.802 -2.944 0 0 
-0.769 0.555 1 1 
-1.829 1.854 1 0 
-1.207 0.928 1 0 
1.091 -2.113 1 0 
-4.130 -0.051 0 0 
-4.997 0.130 0 0 
0.578 -0.582 1 1 
-3.488 0.460 0 0 
0.991 0.427 1 1 
-1.147 -0.306 1 0 
-0.093 0.513 1 1 
3.242 -2.395 0 0 
0.121 -0.499 1 1 
-2.622 -3.975 0 0 
0.977 0.409 1 1 
-0.365 -1.398 1 0 
0.654 -3.889 0 0 
0.117 0.016 1 1 
-3.094 -1.312 0 0 
1.316 3.258 0 0 
0.105 0.548 1 1 
2.765 -2.063 0 0 
-0.061 0.822 1 1 
-0.993 -0.857 1 1 
-2.622 -3.381 0 0 
0.845 0.936 1 1 
-0.139 -0.595 1 1 
0.776 0.063 1 1 
-0.109 0.453 1 1 
-0.757 -0.663 1 1 
4.728 4.126 0 0 
-0.001 0.862 1 1 
-0.585 -2.626 1 0 
-0.039 0.377 1 1 
-0.561 3.564 0 0 
0.335 1.053 1 0 
-0.410 0.264 1 1 
-2.202 1.290 1 0 
-0.613 4.186 0 0 
-0.805 -0.932 1 1 
-0.670 -0.734 1 1 
0.810 -0.006 1 1 
-2.165 1.115 1 0 
1.549 -3.933 0 0 
4.516 -0.711 0 0 
-3.065 -0.802 0 0 
-0.770 0.966 1 1 
-4.896 -3.441 0 0 
1.744 1.510 1 0 
-1.899 -0.686 1 0 
0.220 -0.685 1 1 
0.026 -4.173 0 0 
-3.382 3.714 0 0 
-0.790 -2.774 1 0 
4.760 -1.320 0 0 
4.591 -4.745 0 0 
0.266 -0.124 1 1 
2.553 4.292 0 0 
0.640 -0.347 1 1 
1.394 -4.260 0 0 
4.163 2.523 0 0 
-2.183 1.593 1 0 
2.875 -3.779 0 0 
0.276 0.486 1 1 
-0.828 -3.001 0 0 
-0.420 0.209 1 1 
0.259 -1.303 1 0 
0.336 -0.846 1 1 
-4.657 0.911 0 0 
-0.155 -0.953 1 1 
-0.855 -0.905 1 1 
3.053 2.779 0 0 
1.597 -1.621 1 0 
-1.501 -1.135 1 0 
-2.194 0.809 1 0 
0.980 -0.798 1 1 
-0.229 0.066 1 1 
-0.478 3.418 0 0 
0.286 -1.705 1 0 
0.938 -0.905 1 1 
-1.237 -2.324 1 0 
-0.649 -4.031 0 0 
-2.375 -0.906 1 0 
0.413 0.158 1 1 
-0.866 -1.435 1 0 
-1.452 -2.279 1 0 
0.684 0.080 1 1 
-2.422 -1.245 1 0 
-0.437 -3.773 0 0 
1.131 -0.975 1 0 
1.514 -1.939 1 0 
-0.629 0.112 1 1 
-4.044 -4.129 0 0 
-1.414 3.936 0 0 
-2.348 -0.794 1 0 
-4.156 -1.809 0 0 
-0.903 0.662 1 1 
2.524 -0.885 1 0 
3.490 1.526 0 0 
-2.132 -3.386 0 0 
-4.909 -2.963 0 0 
-0.581 -0.723 1 1 
-2.393 1.529 1 0 
-1.230 -2.286 1 0 
0.201 4.039 0 0 
-1.863 0.903 1 0 
-0.277 -1.816 1 0 
-4.832 -1.182 0 0 
-0.385 -0.422 1 1 
-0.014 -0.358 1 1 
0.739 2.194 1 0 
-2.012 2.441 0 0 
3.319 -0.826 0 0 
0.479 0.229 1 1 
1.239 -4.587 0 0 
0.795 -0.526 1 1 
-0.984 -2.942 0 0 
3.414 -1.043 0 0 
0.552 -0.485 1 1 
0.963 1.640 1 0 
0.280 -2.133 1 0 
-0.256 -4.257 0 0 
-0.849 0.811 1 1 
-0.911 -2.267 1 0 
1.127 2.718 1 0 
-2.600 0.992 1 0 
-0.077 -1.717 1 0 
0.633 2.486 1 0 
0.720 2.427 1 0 
-0.997 -0.931 1 1 
-2.894 0.628 1 0 
1.427 -1.479 1 0 
1.166 3.863 0 0 
1.618 -0.829 1 0 
-0.187 0.676 1 1 
0.755 -0.983 1 1 
2.961 -0.430 1 0 
-0.315 0.413 1 1 
1.403 2.718 0 0 
-0.817 -1.587 1 0 
0.334 -0.362 1 1 
-0.581 0.680 1 1 
-2.420 0.151 1 0 
2.430 0.848 1 0 
2.916 3.754 0 0 
0.436 -0.260 1 1 
1.670 4.110 0 0 
0.469 0.740 1 1 
-0.681 0.388 1 1 
-0.732 -0.356 1 1 
0.547 -0.870 1 1 
-0.098 -2.052 1 0 
-4.587 4.406 0 0 
3.340 3.354 0 0 
2.643 1.539 0 0 
-2.809 3.093 0 0 
1.193 -2.246 1 0 
-0.481 1.644 1 0 
0.684 2.557 1 0 
1.932 -1.349 1 0 
-0.799 0.545 1 1 
-1.319 1.462 1 0 
0.040 -0.456 1 1 
-0.566 0.233 1 1 
-3.417 -4.908 0 0 
0.893 -0.370 1 1 
0.597 -0.286 1 1 
-0.795 0.950 1 1 
2.071 4.306 0 0 
0.189 0.790 1 1 
-0.727 -0.434 1 1 
-1.892 3.485 0 0 
2.872 -3.185 0 0 
4.397 -2.530 0 0 
0.498 -0.274 1 1 
4.544 1.146 0 0 
-0.986 -0.285 1 1 
-0.370 -0.820 1 1 
1.163 4.785 0 0 
-1.637 2.797 0 0 
4.786 4.596 0 0 
1.922 2.802 0 0 
-1.364 -1.719 1 0 
-2.683 4.265 0 0 
0.791 1.746 1 0 
1.529 -0.850 1 0 
0.479 0.900 1 1 
-0.550 -0.212 1 1 
-0.099 0.778 1 1 
0.803 -0.326 1 1 
-0.021 -0.566 1 1 
1.855 -0.120 1 0 
-1.966 -0.569 1 0 
0.134 -0.248 1 1 
0.688 -0.827 1 1 
0.081 -0.190 1 1 
0.405 -0.972 1 1 
-2.867 2.742 0 0 
-1.311 -2.217 1 0 
-0.155 -0.601 1 1 
1.026 3.975 0 0 
-3.206 -3.227 0 0 
1.029 -0.681 1 0 
-0.012 0.690 1 1 
-2.935 -0.111 1 0 
-2.583 -0.592 1 0 
-2.488 4.573 0 0 
2.175 -1.644 1 0 
2.413 -0.257 1 0 
0.804 0.309 1 1 
1.864 -1.190 1 0 
-1.906 -0.416 1 0 
0.939 -0.058 1 1 
-0.885 2.341 1 0 
4.130 2.338 0 0 
0.625 0.286 1 1 
0.280 -0.203 1 1 
-2.206 -1.577 1 0 
2.626 -4.257 0 0 
-1.078 0.046 1 0 
3.337 -2.226 0 0 
-2.987 -4.407 0 0 
-0.444 2.787 1 0 
0.744 -0.617 1 1 
0.418 0.495 1 1 
0.816 0.908 1 1 
2.010 -1.531 1 0 
2.719 1.077 1 0 
2.509 0.897 1 0 
-1.041 1.232 1 0 
0.728 0.917 1 1 
0.114 -0.600 1 1 
0.731 0.343 1 1 
-0.538 -0.117 1 1 
0.513 -0.534 1 1 
4.113 -3.023 0 0 
-3.537 1.199 0 0 
0.890 -2.100 1 0 
-3.975 -0.618 0 0 
-0.256 -0.522 1 1 
-0.413 3.295 0 0 
-1.537 3.647 0 0 
-0.121 -3.239 0 0 
1.637 2.447 1 0 
-3.818 2.562 0 0 
0.806 0.058 1 1 
1.610 2.211 1 0 
-1.802 -2.685 0 0 
0.669 3.948 0 0 
0.447 0.750 1 1 
1.575 0.717 1 0 
-0.360 0.905 1 1 
-1.049 0.150 1 0 
0.236 0.810 1 1 
-3.281 -4.775 0 0 
0.921 2.432 1 0 
3.037 -4.199 0 0 
3.297 -2.201 0 0 
-1.015 -1.821 1 0 
0.873 4.584 0 0 
-0.266 0.211 1 1 
-3.184 1.609 0 0 
3.017 -2.009 0 0 
1.095 -1.941 1 0 
0.996 -0.248 1 1 
-1.771 2.215 1 0 
1.376 -1.066 1 0 
-2.068 1.222 1 0 
2.570 2.064 0 0 
2.788 0.045 1 0 
-0.577 -0.789 1 1 
1.173 4.232 0 0 
-2.573 -1.242 1 0 
-0.532 -0.147 1 1 
-1.526 -2.533 1 0 
-0.909 0.589 1 1 
-0.589 -1.120 1 0 
1.647 1.261 1 0 
-3.187 -2.902 0 0 
-1.571 2.233 1 0 
-4.286 4.475 0 0 
-0.352 0.297 1 1 
-2.982 -0.914 0 0 
-0.168 2.836 1 0 
1.356 -1.986 1 0 
-4.449 0.244 0 0 
2.272 -1.974 0 0 
-0.204 0.896 1 1 
-1.361 3.483 0 0 
-0.544 0.256 1 1 
-1.237 -0.450 1 0 
0.106 -2.511 1 0 
0.214 -0.665 1 1 
0.349 -0.761 1 1 
-0.984 0.866 1 1 
-0.685 0.788 1 1 
0.058 -4.916 0 0 
0.051 -0.762 1 1 
-1.542 -3.101 0 0 
2.422 3.176 0 0 
0.616 0.557 1 1 
-0.030 -3.065 0 0 
3.574 3.877 0 0 
-1.024 -0.195 1 0 
-1.017 1.281 1 0 
-2.425 3.586 0 0 
0.072 -0.781 1 1 
-2.337 -3.482 0 0 
-2.402 -0.089 1 0 
-0.434 -1.287 1 0 
-0.200 -2.325 1 0 
0.521 -1.450 1 0 
1.374 4.304 0 0 
-2.367 0.921 1 0 
3.559 3.307 0 0 
-1.841 -1.592 1 0 
-0.568 0.219 1 1 
-4.163 4.449 0 0 
0.229 -0.906 1 1 
0.143 -2.776 1 0 
-1.208 0.330 1 0 
0.364 -1.735 1 0 
-3.263 -3.691 0 0 
-2.739 -0.488 1 0 
1.415 1.903 1 0 
-1.715 -4.438 0 0 
0.804 -4.789 0 0 
-0.645 -0.474 1 1 
-0.022 4.573 0 0 
0.282 -0.400 1 1 
-0.966 -1.625 1 0 
0.514 -0.144 1 1 
1.369 -1.744 1 0 
-0.940 -0.213 1 1 
1.992 1.320 1 0 
0.693 0.800 1 1 
-2.123 -4.928 0 0 
3.803 3.884 0 0 
0.380 0.982 1 1 
-0.807 0.399 1 1 
2.586 -0.463 1 0 
-1.867 -0.944 1 0 
-0.996 -1.092 1 0 
-0.594 0.839 1 1 
-1.936 1.767 1 0 
-4.058 2.948 0 0 
0.694 -0.852 1 1 
-3.672 4.404 0 0 
0.446 0.017 1 1 
0.972 0.249 1 1 
-0.070 0.556 1 1 
0.528 0.809 1 1 
1.585 -0.602 1 0 
-2.410 -4.868 0 0 
-1.583 -4.335 0 0 
-0.588 3.955 0 0 
-2.451 3.493 0 0 
0.352 -0.224 1 1 
2.186 -1.554 1 0 
-0.548 2.687 1 0 
-0.698 0.426 1 1 
-0.296 1.331 1 0 
1.619 -1.765 1 0 
1.223 -0.875 1 0 
2.700 2.613 0 0 
2.184 -4.149 0 0 
0.349 -0.878 1 1 
-3.330 1.877 0 0 
1.553 2.150 1 0 
1.280 2.400 1 0 
3.612 -4.724 0 0 
2.049 -1.746 1 0 
1.652 -0.937 1 0 
1.192 0.564 1 0 
0.669 -2.640 1 0 
-4.862 1.158 0 0 
-0.599 0.853 1 1 
-1.291 0.397 1 0 
0.238 0.557 1 1 
-0.664 -0.679 1 1 
-0.127 2.669 1 0 
-0.008 -0.448 1 1 
-1.868 -1.923 1 0 
0.006 0.153 1 1 
-0.893 0.365 1 1 
-2.994 -0.793 0 0 
-1.691 -0.107 1 0 
-0.422 2.641 1 0 
-0.723 -3.809 0 0 
0.022 -0.764 1 1 
0.252 -0.134 1 1 
-4.930 0.660 0 0 
1.961 -2.175 1 0 
-3.174 2.188 0 0 
3.025 -0.776 0 0 
-0.401 -4.645 0 0 
2.723 1.257 1 0 
-0.956 -0.249 1 1 
-2.395 -0.292 1 0 
-2.893 -1.990 0 0 
-0.597 0.231 1 1 
-0.973 -0.130 1 1 
4.762 -0.932 0 0 
-1.589 -1.642 1 0 
4.342 3.939 0 0 
0.684 0.772 1 1 
0.486 0.926 1 1 
-2.995 -2.338 0 0 
-0.426 -1.478 1 0 
-0.923 1.052 1 0 
-0.090 -0.050 1 1 
4.888 -2.317 0 0 
0.138 0.307 1 1 
-1.545 -0.265 1 0 
-4.633 -3.964 0 0 
0.446 -1.693 1 0 
-4.537 -0.978 0 0 
-1.077 4.027 0 0 
0.231 -1.615 1 0 
-1.590 1.882 1 0 
-0.399 -2.006 1 0 
-2.733 4.004 0 0 
-0.398 -2.566 1 0 
0.257 0.874 1 1 
-4.831 0.528 0 0 
1.340 -3.163 0 0 
-0.731 -2.765 1 0 
-0.137 0.567 1 1 
0.293 0.095 1 1 
1.617 1.174 1 0 
-4.954 -1.657 0 0 
-0.034 0.230 1 1 
-0.962 2.195 1 0 
0.190 -1.504 1 0 
0.523 -0.967 1 1 
-0.033 -4.766 0 0 
4.535 2.821 0 0 
0.388 -0.726 1 1 
1.522 2.806 0 0 
1.500 -0.387 1 0 
1.295 1.709 1 0 
-2.976 -0.262 1 0 
-0.304 -0.783 1 1 
1.467 -0.071 1 0 
0.530 -0.926 1 1 
-2.122 -3.865 0 0 
-0.084 -0.881 1 1 
-1.353 -0.197 1 0 
3.248 4.959 0 0 
-1.128 0.120 1 0 
1.301 4.336 0 0 
-1.010 -4.354 0 0 
0.197 -2.090 1 0 
-0.882 0.274 1 1 
2.301 3.130 0 0 
3.852 1.105 0 0 
-0.170 0.239 1 1 
-1.751 3.148 0 0 
0.525 0.499 1 1 
-3.912 -3.206 0 0 
-1.516 -2.794 0 0 
4.476 -1.917 0 0 
-0.108 -0.900 1 1 
-1.952 1.720 1 0 
0.137 -0.706 1 1 
-0.159 0.913 1 1 
-0.972 -0.498 1 1 
-0.895 -0.730 1 1 
-2.429 -1.244 1 0 
-0.008 2.185 1 0 
2.324 -0.393 1 0 
2.319 1.802 1 0 
-0.212 1.262 1 0 
0.387 0.451 1 1 
-0.087 0.625 1 1 
3.414 4.824 0 0 
3.605 4.950 0 0 
-3.148 1.150 0 0 
